id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_minutes,pickup_hour,pickup_dayofweek,trip_distance_km
id3008157,2,2016-02-11 14:15:24,2016-02-11 14:18:53,1,-73.96755981445312,40.76190948486328,-73.96466064453125,40.75482940673828,N,209,3.4833333333333334,14,Thursday,0.8237517191007431
id0215354,1,2016-03-18 19:31:50,2016-03-18 19:45:08,1,-73.97316741943358,40.74441909790039,-73.95770263671875,40.7812728881836,N,798,13.3,19,Friday,4.297257958788129
id3640903,2,2016-02-18 17:47:15,2016-02-18 17:52:35,1,-73.98483276367188,40.74305725097656,-73.99366760253906,40.74645233154297,N,320,5.333333333333333,17,Thursday,0.8340264671759692
id1923692,1,2016-03-08 08:15:57,2016-03-08 08:25:05,1,-73.989013671875,40.73649978637695,-73.97123718261719,40.76101303100586,N,548,9.133333333333333,8,Tuesday,3.108052162427882
id2516789,2,2016-04-06 08:16:13,2016-04-06 08:25:53,2,-73.98290252685547,40.73904037475586,-73.97613525390625,40.753868103027344,N,580,9.666666666666666,8,Wednesday,1.7434494748155451
id1608316,2,2016-06-06 14:13:08,2016-06-06 14:24:47,3,-74.008544921875,40.72044372558594,-73.99536895751953,40.746479034423835,N,699,11.65,14,Monday,3.098618094701249
id1246059,2,2016-02-11 07:50:52,2016-02-11 07:54:53,1,-73.9698715209961,40.79969024658203,-73.96578216552734,40.80542755126953,N,241,4.016666666666667,7,Thursday,0.724436887671626
id3213123,1,2016-03-02 01:18:26,2016-03-02 01:22:57,1,-73.98777770996092,40.744731903076165,-73.9780044555664,40.74878692626953,N,271,4.516666666666667,1,Wednesday,0.9381087403988508
id1040754,1,2016-05-14 12:15:59,2016-05-14 12:59:25,3,-73.98574829101561,40.763553619384766,-74.18173217773438,40.68766784667969,N,2606,43.43333333333333,12,Saturday,18.534355964459134
id0704544,2,2016-02-07 18:19:32,2016-02-07 18:30:21,4,-73.96170806884764,40.76814651489258,-73.98963165283203,40.75286483764648,N,649,10.816666666666666,18,Sunday,2.8996564220340297
id3748342,1,2016-01-04 16:48:22,2016-01-04 16:57:03,1,-73.99358367919923,40.75203323364258,-73.97811889648438,40.74871826171875,N,521,8.683333333333334,16,Monday,1.3530013178804574
id3197622,2,2016-03-18 10:08:06,2016-03-18 10:17:29,6,-73.96826934814453,40.761821746826165,-73.96238708496092,40.775856018066406,N,563,9.383333333333333,10,Friday,1.6362477885388256
id2171527,2,2016-03-24 00:08:05,2016-03-24 00:22:12,1,-73.96054077148438,40.76143646240234,-73.92520904541014,40.840431213378906,N,847,14.116666666666667,0,Thursday,9.267791551508074
id3135465,2,2016-04-22 08:26:39,2016-04-22 08:39:18,1,-73.97812652587889,40.75440216064453,-73.9796142578125,40.76536560058594,N,759,12.65,8,Friday,1.2247322928272621
id0065354,2,2016-02-10 13:08:32,2016-02-10 13:18:19,5,-73.99304962158203,40.730018615722656,-73.99278259277344,40.7204704284668,N,587,9.783333333333333,13,Wednesday,1.0612816745793425
id0912018,2,2016-05-20 05:52:22,2016-05-20 06:14:41,1,-73.98902130126953,40.75772857666016,-73.8646469116211,40.77029037475586,N,1339,22.316666666666666,5,Friday,10.560851440173167
id3614681,1,2016-03-22 10:28:13,2016-03-22 10:47:02,1,-73.95758819580078,40.76170349121094,-73.97940063476561,40.749778747558594,N,1129,18.816666666666666,10,Tuesday,2.26435291375876
id0040716,2,2016-05-17 11:19:44,2016-05-17 12:02:12,2,-73.97863006591797,40.75246810913086,-73.97039794921875,40.76499176025391,N,2548,42.46666666666667,11,Tuesday,1.5546552409993226
id3787980,2,2016-02-24 21:17:42,2016-02-24 21:27:17,1,-73.9852523803711,40.741458892822266,-73.9768295288086,40.728851318359375,N,575,9.583333333333334,21,Wednesday,1.5703061952334025
id1324583,1,2016-01-19 07:43:31,2016-01-19 07:51:05,1,-73.98785400390625,40.75603485107422,-73.97893524169923,40.755855560302734,N,454,7.566666666666666,7,Tuesday,0.7510186807363389
id0734015,2,2016-05-22 18:19:09,2016-05-22 18:35:03,5,-73.97335052490233,40.76327133178711,-73.98597717285155,40.726829528808594,N,954,15.9,18,Sunday,4.186803678930824
id1892106,1,2016-04-29 18:55:01,2016-04-29 18:59:46,1,-73.98963165283203,40.73571395874024,-73.98603057861328,40.74337005615234,N,285,4.75,18,Friday,0.9031977755469851
id1264277,2,2016-03-15 23:53:24,2016-03-15 23:56:00,1,-73.95965576171875,40.7627067565918,-73.94690704345702,40.77750396728516,N,156,2.6,23,Tuesday,1.9634196278575629
id2910429,2,2016-03-18 19:03:16,2016-03-18 19:14:12,3,-73.97303009033203,40.75910568237305,-73.95256805419923,40.786445617675774,N,656,10.933333333333334,19,Friday,3.492226549851997
id0553061,1,2016-01-27 11:15:28,2016-01-27 11:27:25,1,-73.98263549804686,40.77456283569336,-73.9659652709961,40.773887634277344,N,717,11.95,11,Wednesday,1.404868340957436
id3723521,1,2016-06-14 16:54:22,2016-06-14 16:55:35,1,-73.9508514404297,40.7749137878418,-73.95085906982422,40.77860641479492,N,73,1.2166666666666666,16,Tuesday,0.41034409143138445
id0963767,2,2016-01-21 06:25:46,2016-01-21 06:34:17,2,-74.00477600097656,40.72119903564453,-73.97808074951173,40.76249694824219,N,511,8.516666666666667,6,Thursday,5.1100677899607785
id0968829,1,2016-05-12 22:44:45,2016-05-12 23:02:12,1,-73.95246124267578,40.77714538574219,-73.977783203125,40.74234771728516,N,1047,17.45,22,Thursday,4.415400116361646
id3150337,1,2016-05-09 12:35:42,2016-05-09 12:53:54,1,-73.96392822265625,40.776817321777344,-73.97140502929686,40.76365280151367,N,1092,18.2,12,Monday,1.5924963612813754
id2714688,1,2016-06-22 06:10:26,2016-06-22 06:41:06,1,-73.99419403076173,40.75104141235352,-73.91635131835938,40.77682876586913,N,1840,30.666666666666668,6,Wednesday,7.151052736454717
id2549685,1,2016-02-08 21:55:32,2016-02-08 22:02:22,1,-74.0068817138672,40.74057388305664,-73.99138641357422,40.74302673339844,N,410,6.833333333333333,21,Monday,1.3327948976778872
id0150174,2,2016-03-23 17:37:43,2016-03-23 17:51:04,5,-73.98628234863281,40.740482330322266,-73.98023223876953,40.76208114624024,N,801,13.35,17,Wednesday,2.4536141913518894
id0901096,2,2016-01-16 07:56:50,2016-01-16 08:22:36,1,-73.97634887695312,40.7403564453125,-73.78902435302734,40.70927047729492,N,1546,25.766666666666666,7,Saturday,16.14956966422511
id1482769,2,2016-06-24 14:40:37,2016-06-24 15:00:23,1,-73.97265625,40.78091812133789,-73.9832305908203,40.74991989135742,N,1186,19.766666666666666,14,Friday,3.557796141167835
id2279151,1,2016-04-07 20:51:26,2016-04-07 21:03:05,4,-73.98968505859375,40.737617492675774,-73.98545074462889,40.7515869140625,N,699,11.65,20,Thursday,1.5927612550726988
id1372684,1,2016-04-30 20:49:49,2016-04-30 20:50:56,1,-73.99166107177734,40.76488876342773,-73.98838043212889,40.769344329833984,N,67,1.1166666666666667,20,Saturday,0.5669079736028186
id1374715,2,2016-04-20 19:43:18,2016-04-20 19:52:04,1,-73.98795318603516,40.759220123291016,-73.98150634765625,40.76918029785156,N,526,8.766666666666667,19,Wednesday,1.2326743679191663
id3051485,2,2016-05-05 12:10:39,2016-05-05 12:21:44,1,-73.96598052978516,40.77178955078125,-73.97366333007811,40.75831985473633,N,665,11.083333333333334,12,Thursday,1.6305214053831092
id3271986,1,2016-04-22 10:09:40,2016-04-22 10:13:55,1,-73.97293090820312,40.785621643066406,-73.983642578125,40.77881622314453,N,255,4.25,10,Friday,1.176560851894525
id2348111,1,2016-03-23 00:53:03,2016-03-23 01:13:57,1,-73.9867172241211,40.74762344360352,-73.99778747558594,40.67828750610352,N,1254,20.9,0,Wednesday,7.761182581076388
id0112096,1,2016-03-08 10:38:45,2016-03-08 10:57:39,1,-73.99025726318358,40.75650405883789,-74.0150375366211,40.711250305175774,N,1134,18.9,10,Tuesday,5.444547793680218
id0570888,2,2016-01-29 14:18:05,2016-01-29 14:20:26,1,-74.11953735351561,40.80866622924805,-74.12423706054686,40.81124877929688,N,141,2.35,14,Friday,0.48847895309384953
id2068788,1,2016-02-17 19:40:11,2016-02-17 19:54:01,1,-73.9739761352539,40.75398635864258,-73.99092102050781,40.718555450439446,N,830,13.833333333333334,19,Wednesday,4.1878130331694114
id0001124,2,2016-05-24 18:22:15,2016-05-24 18:48:49,4,-73.96649932861328,40.804630279541016,-73.97647094726561,40.760841369628906,N,1594,26.566666666666666,18,Tuesday,4.937854889035583
id0452811,1,2016-06-11 20:08:24,2016-06-11 20:19:10,3,-73.98614501953125,40.75759506225586,-73.97613525390625,40.74468994140625,N,646,10.766666666666667,20,Saturday,1.6633272293331398
id0149046,2,2016-05-19 17:31:44,2016-05-19 18:13:39,5,-73.87287139892578,40.7741813659668,-73.78337860107422,40.64384078979492,N,2515,41.916666666666664,17,Thursday,16.328475262336656
id1013697,2,2016-03-21 16:40:33,2016-03-21 16:52:37,1,-73.9764175415039,40.739723205566406,-73.9990234375,40.74993133544922,N,724,12.066666666666666,16,Monday,2.2156354437367587
id1113123,1,2016-06-30 00:38:32,2016-06-30 00:54:31,1,-74.00784301757811,40.70866775512695,-74.00093841552734,40.68834686279297,N,959,15.983333333333333,0,Thursday,2.331883379051019
id0369448,2,2016-01-19 11:05:12,2016-01-19 11:17:06,5,-73.97358703613281,40.7501106262207,-73.96617126464845,40.76185989379882,N,714,11.9,11,Tuesday,1.4471917457925172
id1958936,1,2016-04-24 14:02:13,2016-04-24 14:11:07,1,-73.95446014404298,40.764198303222656,-73.96704864501953,40.7625389099121,N,534,8.9,14,Sunday,1.075470082805205
id3162033,2,2016-03-25 15:47:55,2016-03-25 16:07:20,1,-74.00416564941406,40.74260711669922,-74.01002502441406,40.711307525634766,N,1165,19.416666666666668,15,Friday,3.512997754524543
id2824146,1,2016-02-05 20:05:17,2016-02-05 20:18:18,1,-73.98927307128906,40.73614883422852,-73.98098754882812,40.72111129760742,N,781,13.016666666666667,20,Friday,1.810866561445351
id0124172,1,2016-04-09 19:05:38,2016-04-09 19:28:18,1,-73.99584197998048,40.732131958007805,-73.98693084716798,40.771366119384766,N,1360,22.666666666666668,19,Saturday,4.423965723718194
id1602203,2,2016-01-05 16:51:18,2016-01-05 17:11:29,3,-73.87357330322266,40.7739143371582,-73.95555877685547,40.773632049560554,N,1211,20.183333333333334,16,Tuesday,6.8995085918497185
id0849707,1,2016-03-01 21:07:28,2016-03-01 21:14:34,1,-73.98302459716798,40.747554779052734,-73.97844696044923,40.752456665039055,N,426,7.1,21,Tuesday,0.6672553525963864
id2419568,2,2016-04-28 23:38:25,2016-04-28 23:42:58,5,-73.98551177978516,40.76953887939453,-73.97679138183594,40.788551330566406,N,273,4.55,23,Thursday,2.236564966816547
id0531423,1,2016-06-22 09:17:30,2016-06-22 09:24:00,1,-73.9901351928711,40.71936798095703,-73.98246002197266,40.733711242675774,N,390,6.5,9,Wednesday,1.7199666755787861
id0656607,1,2016-03-07 22:41:05,2016-03-07 23:05:48,2,-73.87454986572266,40.77414321899414,-74.01603698730467,40.71508026123047,N,1483,24.716666666666665,22,Monday,13.600488665637831
id2232106,1,2016-06-20 15:54:31,2016-06-20 16:16:12,4,-73.96234130859375,40.779163360595696,-73.9773178100586,40.75176239013672,N,1301,21.683333333333334,15,Monday,3.295524989876394
id2257658,1,2016-05-11 02:36:02,2016-05-11 02:41:10,1,-73.9934310913086,40.7271842956543,-73.99861907958984,40.71723175048828,N,308,5.133333333333334,2,Wednesday,1.1891573064806142
id1070496,2,2016-05-24 07:32:11,2016-05-24 07:47:00,1,-73.9920425415039,40.731048583984375,-73.97203826904298,40.760520935058594,N,889,14.816666666666666,7,Tuesday,3.6827683282940846
id3030251,2,2016-02-20 02:53:14,2016-02-20 03:04:51,5,-73.93394470214845,40.71155548095703,-73.99230194091797,40.71580123901367,N,697,11.616666666666667,2,Saturday,4.938048547314966
id3721965,1,2016-02-14 22:29:39,2016-02-14 22:46:40,4,-73.9806137084961,40.782581329345696,-73.92355346679686,40.80610275268555,N,1021,17.016666666666666,22,Sunday,5.46586989779936
id1158567,2,2016-02-11 13:55:39,2016-02-11 14:14:50,5,-73.98489379882812,40.75376892089844,-73.97236633300781,40.79328918457031,N,1151,19.183333333333334,13,Thursday,4.516459556983508
id1485136,1,2016-03-25 13:08:04,2016-03-25 13:32:42,3,-73.9619140625,40.77941131591797,-74.00377655029298,40.75652694702149,N,1478,24.633333333333333,13,Friday,4.345120175530597
id2056601,2,2016-05-27 01:20:35,2016-05-27 01:33:09,1,-73.98684692382812,40.71949005126953,-74.00440979003906,40.740631103515625,N,754,12.566666666666666,1,Friday,2.7760681469177797
id2477856,2,2016-02-25 00:44:31,2016-02-25 00:48:25,3,-73.98342132568358,40.74989318847656,-73.98896026611328,40.73728561401367,N,234,3.9,0,Thursday,1.4765916249692053
id0693021,1,2016-04-26 11:15:52,2016-04-26 11:17:32,1,-73.95657348632812,40.7866439819336,-73.96055603027344,40.781055450439446,N,100,1.6666666666666667,11,Tuesday,0.7056656567639623
id2708653,2,2016-04-12 17:33:13,2016-04-12 17:42:53,5,-73.98545074462889,40.74176025390625,-73.99102020263672,40.751289367675774,N,580,9.666666666666666,17,Tuesday,1.1580907897441874
id2955476,2,2016-06-30 21:25:30,2016-06-30 21:28:12,6,-73.99455261230467,40.76097869873047,-73.9853286743164,40.76905059814453,N,162,2.7,21,Thursday,1.1862933123402066
id2953024,1,2016-06-17 20:29:39,2016-06-17 20:36:54,1,-73.99408721923827,40.74103164672852,-73.99134063720702,40.75022888183594,N,435,7.25,20,Friday,1.0478754973984037
id1642944,2,2016-02-23 09:05:50,2016-02-23 09:34:44,1,-74.0078582763672,40.742950439453125,-73.9733123779297,40.762859344482415,N,1734,28.9,9,Tuesday,3.6539949248490875
id1521128,2,2016-03-15 10:14:24,2016-03-15 10:28:51,1,-74.01493072509764,40.71794128417969,-73.99829864501953,40.72373962402344,N,867,14.45,10,Tuesday,1.5418663907719332
id1257823,2,2016-03-18 19:36:24,2016-03-18 19:45:00,5,-73.98758697509764,40.75005722045898,-74.0027847290039,40.733734130859375,N,516,8.6,19,Friday,2.2198095234375628
id0533939,1,2016-04-12 11:33:31,2016-04-12 11:54:52,1,-73.9840087890625,40.74968719482422,-73.9524917602539,40.76862335205078,N,1281,21.35,11,Tuesday,3.386115227978133
id2995077,2,2016-05-26 06:22:59,2016-05-26 06:24:02,1,-73.96930694580078,40.75657272338867,-73.96343994140625,40.75431823730469,N,63,1.05,6,Thursday,0.5537808370175572
id0691965,2,2016-06-02 18:45:30,2016-06-02 18:57:25,6,-73.95609283447266,40.782020568847656,-73.96797180175781,40.76554870605469,N,715,11.916666666666666,18,Thursday,2.0856260749830136
id0240905,2,2016-02-20 23:14:55,2016-02-20 23:57:18,1,-73.78994750976561,40.643939971923835,-73.95388793945312,40.7566795349121,N,2543,42.38333333333333,23,Saturday,18.64710125007858
id3564838,1,2016-01-14 21:02:27,2016-01-14 21:07:32,1,-73.97459411621094,40.79085159301758,-73.9759292602539,40.78238296508789,N,305,5.083333333333333,21,Thursday,0.9477583352855424
id3890226,1,2016-03-08 10:12:58,2016-03-08 10:35:59,2,-73.98606109619139,40.759624481201165,-73.99424743652342,40.74856185913086,N,1381,23.016666666666666,10,Tuesday,1.4093090256050866
id1315310,1,2016-01-02 15:56:51,2016-01-02 16:01:27,1,-73.95133972167967,40.77045822143555,-73.96588134765625,40.75627136230469,N,276,4.6,15,Saturday,1.9958498378041405
id1967082,2,2016-06-02 20:51:29,2016-06-02 20:59:05,5,-73.98912048339844,40.73046112060546,-73.97519683837889,40.74608612060546,N,456,7.6,20,Thursday,2.095059296746287
id0672718,2,2016-02-24 08:54:30,2016-02-24 09:08:02,1,-73.95804595947266,40.78178024291992,-73.96953582763672,40.76356506347656,N,812,13.533333333333333,8,Wednesday,2.2432588268049947
id1225396,2,2016-04-19 00:02:00,2016-04-19 00:09:35,1,-73.98397827148438,40.749168395996094,-73.97830963134764,40.766460418701165,N,455,7.583333333333333,0,Tuesday,1.9799341753921422
id1831560,1,2016-06-06 22:53:46,2016-06-06 23:02:35,1,-73.98529815673827,40.72745895385742,-73.97373199462889,40.75730514526367,N,529,8.816666666666666,22,Monday,3.4566653307811683
id3487642,2,2016-06-02 13:41:21,2016-06-02 13:58:15,1,-74.01210021972656,40.71971130371094,-73.99610900878906,40.746883392333984,N,1014,16.9,13,Thursday,3.3061436710880283
id0751462,2,2016-06-22 08:53:37,2016-06-22 09:11:16,2,-73.9734115600586,40.79275131225586,-74.001220703125,40.75236129760742,N,1059,17.65,8,Wednesday,5.0618439428695865
id3513858,1,2016-04-29 22:50:43,2016-04-29 23:12:24,2,-73.99259185791014,40.74488830566406,-73.98687744140625,40.764175415039055,N,1301,21.683333333333334,22,Friday,2.1965998507424347
id1641186,1,2016-01-15 20:06:44,2016-01-15 20:20:17,1,-73.9623794555664,40.77898406982422,-73.96052551269531,40.80734634399414,N,813,13.55,20,Friday,3.1556178827606027
id2899886,1,2016-06-21 19:26:07,2016-06-21 19:39:41,1,-73.97477722167967,40.7906494140625,-73.95743560791014,40.766448974609375,N,814,13.566666666666666,19,Tuesday,3.0596848798779477
id1123982,1,2016-01-13 13:10:42,2016-01-13 13:19:56,1,-73.95777130126953,40.76516342163086,-73.95064544677734,40.78579711914063,N,554,9.233333333333333,13,Wednesday,2.3700377919743114
id0353172,1,2016-04-03 21:13:28,2016-04-03 21:25:12,1,-73.97903442382812,40.75850296020508,-73.99504089355469,40.745014190673835,N,704,11.733333333333333,21,Sunday,2.015558280912928
id3396015,1,2016-06-15 09:03:43,2016-06-15 09:32:18,1,-73.98835754394531,40.69321441650391,-73.86524200439453,40.77060317993164,N,1715,28.583333333333332,9,Wednesday,13.469845378701764
id2242295,2,2016-03-05 20:06:02,2016-03-05 20:32:27,2,-74.00248718261719,40.72921371459961,-73.9521484375,40.77556991577149,N,1585,26.416666666666668,20,Saturday,6.670340666265108
id2593300,1,2016-05-25 16:28:14,2016-05-25 16:37:44,1,-73.96382141113281,40.76849365234375,-73.97522735595702,40.75223159790039,N,570,9.5,16,Wednesday,2.0463127842312776
id1595149,1,2016-02-22 19:12:15,2016-02-22 19:12:51,1,-74.01598358154298,40.71116638183594,-74.01598358154298,40.71116638183594,N,36,0.6,19,Monday,0.0
id2732883,1,2016-02-29 10:26:24,2016-02-29 10:27:36,1,-74.01239776611328,40.70682907104492,-74.01446533203125,40.7032585144043,N,72,1.2,10,Monday,0.4333243407207101
id0435702,1,2016-06-26 12:11:23,2016-06-26 12:31:58,1,-73.98486328125,40.76840591430664,-73.98432159423827,40.74290084838867,N,1235,20.583333333333332,12,Sunday,2.834620111454405
id3539198,1,2016-05-20 13:50:23,2016-05-20 14:05:04,2,-73.97850036621094,40.78581237792969,-73.9526138305664,40.77848815917969,N,881,14.683333333333334,13,Friday,2.3252863042769163
id2509076,1,2016-01-04 11:35:11,2016-01-04 12:10:25,1,-73.86148071289062,40.76974487304688,-73.99105072021484,40.75872802734375,N,2114,35.233333333333334,11,Monday,10.973950947598695
id1099166,2,2016-06-19 07:02:53,2016-06-19 07:07:17,3,-73.93733978271484,40.80450820922852,-73.917724609375,40.802730560302734,N,264,4.4,7,Sunday,1.661744423605354
id1958901,1,2016-05-05 07:39:37,2016-05-05 08:06:02,1,-73.97985076904298,40.69336318969727,-74.0069580078125,40.67787170410156,N,1585,26.416666666666668,7,Thursday,2.8602774141105716
id0855854,2,2016-04-17 08:33:18,2016-04-17 08:41:07,1,-73.99984741210938,40.74343490600586,-73.99427032470702,40.72820281982422,N,469,7.816666666666666,8,Sunday,1.756602088017814
id1871288,2,2016-02-10 21:14:58,2016-02-10 21:22:01,1,-74.0069580078125,40.74160385131836,-73.99323272705078,40.76276397705078,N,423,7.05,21,Wednesday,2.6199566589737473
id2129434,1,2016-01-27 10:46:47,2016-01-27 11:23:55,1,-73.86283111572266,40.768646240234375,-73.97113037109375,40.764442443847656,N,2228,37.13333333333333,10,Wednesday,9.126811841297732
id2626287,1,2016-01-27 14:36:48,2016-01-27 14:46:13,2,-73.95176696777344,40.76941680908203,-73.95706939697266,40.780235290527344,N,565,9.416666666666666,14,Wednesday,1.2823436321138315
id3087487,2,2016-04-06 17:28:31,2016-04-06 17:50:45,5,-73.95240020751953,40.78692626953125,-73.97417449951173,40.7563362121582,N,1334,22.233333333333334,17,Wednesday,3.861776170451181
id2555888,1,2016-04-02 08:53:46,2016-04-02 08:59:51,1,-73.95403289794923,40.77452087402344,-73.9662857055664,40.75775909423828,N,365,6.083333333333333,8,Saturday,2.129072747631531
id1187191,1,2016-02-18 22:49:23,2016-02-18 23:04:36,1,-73.9677505493164,40.76296615600586,-73.98993682861328,40.747119903564446,N,913,15.216666666666667,22,Thursday,2.566856720394742
id3877021,2,2016-04-01 21:04:30,2016-04-01 21:10:08,1,-73.94892120361328,40.77337265014648,-73.95022583007811,40.77992630004882,N,338,5.633333333333334,21,Friday,0.7365035067832284
id0612876,2,2016-03-05 13:27:41,2016-03-05 13:39:42,1,-73.96176147460938,40.764461517333984,-73.95521545410156,40.73613739013672,N,721,12.016666666666667,13,Saturday,3.1953987167075777
id1801451,2,2016-03-13 20:11:15,2016-03-13 20:25:27,2,-73.95287322998048,40.766895294189446,-73.98746490478516,40.73884963989258,N,852,14.2,20,Sunday,4.265271542674413
id3308312,2,2016-05-03 02:40:07,2016-05-03 03:07:32,2,-73.98191833496092,40.76729965209961,-73.94281768798828,40.70882034301758,N,1645,27.416666666666668,2,Tuesday,7.284897238771248
id2919193,2,2016-01-01 16:03:50,2016-01-01 16:16:41,1,-73.99051666259764,40.75152969360352,-73.98239135742188,40.7682991027832,N,771,12.85,16,Friday,1.9850420214687874
id3133160,2,2016-03-22 16:27:25,2016-03-22 16:50:48,1,-73.86275482177734,40.768909454345696,-73.9521484375,40.7770881652832,N,1403,23.383333333333333,16,Tuesday,7.577654112261015
id3876900,1,2016-05-29 10:51:10,2016-05-29 10:55:28,1,-73.95026397705078,40.78408050537109,-73.93887329101561,40.80509567260742,N,258,4.3,10,Sunday,2.524277850197223
id1107029,1,2016-04-05 07:36:48,2016-04-05 07:43:11,1,-73.96438598632812,40.75644302368164,-73.95252227783203,40.772708892822266,N,383,6.383333333333334,7,Tuesday,2.065010751065818
id2850060,1,2016-03-02 17:36:46,2016-03-02 17:38:59,1,-74.00414276123048,40.73818206787109,-73.99716949462889,40.73926544189453,N,133,2.216666666666667,17,Wednesday,0.5993560652141909
id3149346,2,2016-02-18 12:37:52,2016-02-18 12:41:27,1,-73.9821014404297,40.77511978149414,-73.9765396118164,40.7765007019043,N,215,3.5833333333333335,12,Thursday,0.49255246887143667
id0498194,2,2016-01-07 08:23:26,2016-01-07 08:33:28,5,-73.97093963623048,40.78826904296875,-73.97679901123048,40.765430450439446,N,602,10.033333333333333,8,Thursday,2.5853941257446897
id2907963,2,2016-05-08 00:46:28,2016-05-08 01:00:38,2,-73.98851013183594,40.76430892944336,-73.99124145507811,40.73920822143555,N,850,14.166666666666666,0,Sunday,2.7987797274705173
id0740551,2,2016-05-07 17:27:01,2016-05-07 17:49:46,1,-74.0047836303711,40.72856903076172,-73.99407958984375,40.76980972290039,N,1365,22.75,17,Saturday,4.670629983050882
id1651187,2,2016-04-12 23:05:02,2016-04-12 23:31:39,1,-73.93824005126953,40.84704208374024,-73.9916000366211,40.73513412475586,N,1597,26.616666666666667,23,Tuesday,13.221293111142865
id0051386,2,2016-06-15 20:00:27,2016-06-15 20:12:18,1,-74.00337982177734,40.74357986450195,-73.97862243652342,40.74489974975586,N,711,11.85,20,Wednesday,2.0895226322207185
id0793931,2,2016-01-08 18:40:44,2016-01-08 19:11:24,1,-73.95504760742188,40.81523132324219,-73.95796203613281,40.76705932617188,N,1840,30.666666666666668,18,Friday,5.358731300038118
id0052735,2,2016-01-10 00:48:51,2016-01-10 00:58:34,1,-73.99334716796875,40.722469329833984,-73.9949493408203,40.693153381347656,N,583,9.716666666666667,0,Sunday,3.260532583489179
id1763773,1,2016-03-10 17:07:52,2016-03-10 17:21:13,1,-73.9914779663086,40.75020980834961,-73.98068237304686,40.7305908203125,N,801,13.35,17,Thursday,2.362054744940959
id1304112,1,2016-06-02 18:39:20,2016-06-02 18:47:32,1,-74.00392150878906,40.75264739990234,-73.99583435058595,40.761451721191406,N,492,8.2,18,Thursday,1.1919053155018706
id1636391,1,2016-01-29 14:34:51,2016-01-29 14:46:45,3,-74.00477600097656,40.72407150268555,-73.98349761962889,40.722049713134766,N,714,11.9,14,Friday,1.8060641879882027
id3477149,1,2016-01-17 15:36:30,2016-01-17 15:50:35,1,-73.9823226928711,40.75727081298828,-73.96759796142578,40.759380340576165,N,845,14.083333333333334,15,Sunday,1.2614127484103466
id1094558,1,2016-02-19 22:09:38,2016-02-19 22:21:19,1,-73.98654174804686,40.73400115966797,-73.99938201904298,40.72881317138672,N,701,11.683333333333334,22,Friday,1.2253491269817849
id1471397,1,2016-06-29 19:22:29,2016-06-29 19:31:33,2,-73.95085906982422,40.77906036376953,-73.96595001220702,40.7652587890625,N,544,9.066666666666666,19,Wednesday,1.9912659709468208
id1248560,1,2016-01-07 12:36:35,2016-01-07 12:47:03,1,-73.97522735595702,40.790313720703125,-73.96228790283203,40.77545928955078,N,628,10.466666666666667,12,Thursday,1.9774264072910432
id3122582,1,2016-03-22 20:36:18,2016-03-22 20:53:19,1,-73.96891021728516,40.761173248291016,-73.95740509033203,40.72041702270508,Y,1021,17.016666666666666,20,Tuesday,4.63147494338889
id3344253,1,2016-02-07 16:53:29,2016-02-07 16:58:09,3,-73.96820068359375,40.799346923828125,-73.95564270019531,40.80679321289063,N,280,4.666666666666667,16,Sunday,1.3418521779592743
id2295115,2,2016-04-06 11:38:03,2016-04-06 12:06:57,1,-73.87449645996092,40.77413177490234,-73.97184753417967,40.74953079223633,N,1734,28.9,11,Wednesday,8.6380030346781
id2206758,2,2016-02-04 19:29:47,2016-02-04 19:38:02,1,-73.9655990600586,40.766849517822266,-73.9793701171875,40.76681900024414,N,495,8.25,19,Thursday,1.1590209007899546
id3299593,1,2016-05-07 12:45:37,2016-05-07 12:57:19,2,-74.00503540039062,40.71956634521485,-74.00263214111328,40.73935317993164,N,702,11.7,12,Saturday,2.2081081589986646
id2934280,2,2016-06-28 19:13:29,2016-06-28 19:31:57,1,-73.96878051757811,40.768253326416016,-74.00264739990233,40.76067733764648,N,1108,18.466666666666665,19,Tuesday,2.9721724350210135
id2382935,2,2016-03-16 10:38:43,2016-03-16 10:52:31,1,-73.99930572509764,40.72809219360352,-74.01124572753906,40.71411895751953,N,828,13.8,10,Wednesday,1.8499590763326168
id1854157,1,2016-06-30 10:02:00,2016-06-30 10:09:29,1,-73.9762191772461,40.744976043701165,-73.98432159423827,40.741035461425774,N,449,7.483333333333333,10,Thursday,0.8106230611085989
id0362296,1,2016-03-19 21:05:50,2016-03-19 21:06:06,1,-73.78398895263672,40.64865493774414,-73.78512573242188,40.64851379394531,N,16,0.26666666666666666,21,Saturday,0.09711991956496785
id3956392,1,2016-01-19 08:04:33,2016-01-19 08:25:36,1,-74.01495361328125,40.716812133789055,-73.99172973632812,40.745826721191406,N,1263,21.05,8,Tuesday,3.7709825248452886
id2499210,2,2016-04-03 08:47:27,2016-04-03 08:56:39,1,-73.98193359375,40.74483108520508,-73.9886703491211,40.75200653076172,N,552,9.2,8,Sunday,0.9784960676617166
id0175726,1,2016-03-11 20:40:49,2016-03-11 20:45:37,2,-73.96810150146483,40.7554931640625,-73.95765686035155,40.76280975341797,N,288,4.8,20,Friday,1.1974875098094035
